 country_code, year, value 
 USA, 2002,  
 URY, 2002, 1007.0 
 UZB, 2002, 0.0 
 VUT, 2002,  
 VEN, 2002, 5223.0 
 VNM, 2002, 50.0 
 YEM, 2002, 0.0 
 ZMB, 2002, 142.0 
 ZWE, 2002, 0.0 
 AFG, 2001, 0.0 
 ALB, 2001, 0.0 
 DZA, 2001, 220.0 
 AND, 2001,  
 AGO, 2001, 0.0 
 ATG, 2001,  
 ARG, 2001, 15566.0 
 ARM, 2001,  
 AUS, 2001, 6551.0 
 AUT, 2001,  
 AZE, 2001, 0.0 
 BHS, 2001, 104.0 
 BHR, 2001, 16.0 
 BGD, 2001, 0.0 
 BRB, 2001, 4.0 
 BLR, 2001, 0.0 
 BEL, 2001,  
 BLZ, 2001, 16.0 
 BEN, 2001, 0.0 
 BTN, 2001, 0.0 
 BOL, 2001, 30.0 
 BIH, 2001,  
 BWA, 2001, 2000.0 
 BRA, 2001, 118971.0 
 BRN, 2001, 0.0 
 BGR, 2001, 93.0 
 BFA, 2001, 0.0 
 BDI, 2001, 595.0 
 CPV, 2001, 2.0 
 KHM, 2001, 71.0 
 CMR, 2001, 422.0 
 CAN, 2001,  
 CAF, 2001, 131.0 
 TCD, 2001, 24.0 
 CHL, 2001, 2419.0 
 CHN, 2001, 9.0 
 COL, 2001, 169.0 
 COM, 2001, 0.0 
 COG, 2001, 114.0 
 COK, 2001,  
 CRI, 2001, 483.0 
 CIV, 2001, 1800.0 
 HRV, 2001, 159.0 
 CUB, 2001, 333.0 
 CYP, 2001, 15.0 
 CZE, 2001,  
 PRK, 2001,  
 COD, 2001, 0.0 
 DNK, 2001, 1872.0 
 DJI, 2001, 0.0 
 DMA, 2001,  
 DOM, 2001, 150.0 
 ECU, 2001, 358.0 
 EGY, 2001, 4.0 
 SLV, 2001, 73.0 
 GNQ, 2001, 0.0 
 ERI, 2001, 8.0 
 EST, 2001,  
 SWZ, 2001, 1116.0 
 ETH, 2001, 0.0 
 FJI, 2001, 0.0 
 FIN, 2001,  
 FRA, 2001, 62174.0 
 GAB, 2001, 100.0 
 GMB, 2001, 0.0 
 GEO, 2001, 0.0 
 DEU, 2001,  
 GHA, 2001, 0.0 
 GRC, 2001, 2256.0 
 GRD, 2001,  
 GTM, 2001, 55.0 
 GIN, 2001, 153.0 
 GNB, 2001, 12.0 
 GUY, 2001, 0.0 
 HTI, 2001, 275.0 
 HND, 2001, 0.0 
 HUN, 2001,  
 ISL, 2001, 43.0 
 IND, 2001, 0.0 
 IDN, 2001, 8.0 
 IRN, 2001, 11.0 
 IRQ, 2001,  
 IRL, 2001, 1022.0 
 ISR, 2001,  
 ITA, 2001, 25760.0 
 JAM, 2001, 14.0 
 JPN, 2001, 1689.0 
 JOR, 2001,  
 KAZ, 2001, 4.0 
 KEN, 2001, 0.0 
 KIR, 2001,  
 KWT, 2001,  
 KGZ, 2001, 0.0 
 LAO, 2001, 0.0 
 LVA, 2001, 44.0 
 LBN, 2001, 37.0 
 LSO, 2001, 0.0 
 LBR, 2001, 0.0 
 LBY, 2001, 176.0 
 LTU, 2001, 0.0 
 LUX, 2001, 176.0 
 MDG, 2001, 0.0 
 MWI, 2001, 0.0 
 MYS, 2001, 986.0 
 MDV, 2001, 0.0 
 MLI, 2001, 103.0 
 MLT, 2001,  
 MHL, 2001,  
 MRT, 2001, 4.0 
 MUS, 2001, 16.0 
 MEX, 2001, 13557.0 
 FSM, 2001,  
 MCO, 2001,  
 MNG, 2001, 0.0 
 MNE, 2001, 6.0 
 MAR, 2001, 0.0 
 MOZ, 2001, 0.0 
 MMR, 2001, 0.0 
 NAM, 2001, 0.0 
 NRU, 2001,  
 NPL, 2001, 0.0 
 NLD, 2001, 5584.0 
 NZL, 2001, 498.0 
 NIC, 2001, 0.0 
 NER, 2001, 0.0 
 NGA, 2001, 3836.0 
 NIU, 2001,  
 MKD, 2001,  
 NOR, 2001, 892.0 
 OMN, 2001, 150.0 
 PAK, 2001, 4.0 
 PLW, 2001,  
 PAN, 2001,  
 PNG, 2001, 0.0 
 PRY, 2001, 0.0 
 PER, 2001, 80.0 
 PHL, 2001, 0.0 
 POL, 2001,  
 PRT, 2001, 6557.0 
 QAT, 2001, 0.0 
 KOR, 2001,  
 MDA, 2001, 0.0 
 ROU, 2001, 4819.0 
 RUS, 2001,  
 RWA, 2001, 0.0 
 KNA, 2001,  
 LCA, 2001,  
 VCT, 2001,  
 WSM, 2001,  
 SMR, 2001,  
 STP, 2001,  
 SAU, 2001,  
 SEN, 2001, 169.0 
 SRB, 2001, 0.0 
 SYC, 2001,  
 SLE, 2001, 0.0 
 SGP, 2001, 113.0 
 SVK, 2001, 13.0 
 SVN, 2001, 53.0 
 SLB, 2001,  
 SOM, 2001, 0.0 
 ZAF, 2001, 10248.0 
 SSD, 2001, 0.0 
 ESP, 2001, 34665.0 
 LKA, 2001, 0.0 
 SDN, 2001, 0.0 
 SUR, 2001, 8.0 
 SWE, 2001,  
 CHE, 2001, 3833.0 
 SYR, 2001, 0.0 
 TJK, 2001, 0.0 
 THA, 2001, 5260.0 
 GBR, 2001, 17604.0 
 TLS, 2001, 0.0 
 TGO, 2001, 0.0 
 TON, 2001,  
 TTO, 2001, 67.0 
 TUN, 2001, 33.0 
 TUR, 2001,  
 TKM, 2001, 0.0 
 TUV, 2001,  
 UGA, 2001, 6500.0 
 UKR, 2001, 0.0 
 ARE, 2001,  
 TZA, 2001, 2785.0 
 USA, 2001,  
 URY, 2001, 854.0 
 UZB, 2001, 0.0 
 VUT, 2001,  
 VEN, 2001, 2993.0 
 VNM, 2001, 0.0 
 YEM, 2001, 0.0 
 ZMB, 2001, 0.0 
 ZWE, 2001, 0.0 
 AFG, 2000, 0.0 
 ALB, 2000, 0.0 
 DZA, 2000, 157.0 
 AND, 2000,  
 AGO, 2000, 0.0 
 ATG, 2000,  
 ARG, 2000, 12327.0 
 ARM, 2000,  
 AUS, 2000, 6031.0 
 AUT, 2000,  
 AZE, 2000, 0.0 
 BHS, 2000, 46.0 
 BHR, 2000, 14.0 
 BGD, 2000, 0.0 
 BRB, 2000, 1.0 
 BLR, 2000, 0.0 
 BEL, 2000,  
 BLZ, 2000, 8.0 
 BEN, 2000, 0.0 
 BTN, 2000, 0.0 
 BOL, 2000, 0.0 
 BIH, 2000,  
 BWA, 2000, 1000.0 
 BRA, 2000, 93158.0 
 BRN, 2000, 0.0 
 BGR, 2000, 71.0 
 BFA, 2000, 0.0 
 BDI, 2000, 38.0 
 CPV, 2000, 1.0 
 KHM, 2000, 17.0 
 CMR, 2000, 211.0 
 CAN, 2000,  
 CAF, 2000, 52.0 
 TCD, 2000, 0.0 
 CHL, 2000, 1780.0 
 CHN, 2000, 0.0 
 COL, 2000, 504.0 
 COM, 2000, 0.0 
 COG, 2000, 57.0 
 COK, 2000,  
 CRI, 2000, 340.0 
 CIV, 2000, 223.0 
 HRV, 2000, 132.0 
 CUB, 2000, 47.0 
 CYP, 2000, 0.0 
 CZE, 2000,  
 PRK, 2000,  
 COD, 2000, 0.0 
 DNK, 2000, 1740.0 
 DJI, 2000, 0.0 
 DMA, 2000,  
 DOM, 2000, 0.0 
 ECU, 2000, 337.0 
 EGY, 2000, 2.0 
 SLV, 2000, 0.0 
 GNQ, 2000, 0.0 
 ERI, 2000, 0.0 
 EST, 2000,  
 SWZ, 2000, 265.0 
 ETH, 2000, 0.0 
 FJI, 2000, 0.0 
 FIN, 2000,  
 FRA, 2000, 57448.0 
 GAB, 2000, 0.0 
 GMB, 2000, 0.0 
 GEO, 2000, 0.0 
 DEU, 2000,  
 GHA, 2000, 0.0 
 GRC, 2000, 2074.0 
 GRD, 2000,  
 GTM, 2000, 0.0 
 GIN, 2000, 38.0 
 GNB, 2000, 5.0 
 GUY, 2000, 0.0 
 HTI, 2000, 108.0 
 HND, 2000, 0.0 
 HUN, 2000,  
 ISL, 2000, 33.0 
 IND, 2000, 0.0 
 IDN, 2000, 4.0 
 IRN, 2000, 2.0 
 IRQ, 2000,  
 IRL, 2000, 817.0 
 ISR, 2000,  
 ITA, 2000, 20609.0 
 JAM, 2000, 5.0 
 JPN, 2000, 1292.0 
 JOR, 2000,  
 KAZ, 2000, 1.0 
 KEN, 2000, 0.0 
 KIR, 2000,  
 KWT, 2000,  
 KGZ, 2000, 0.0 
 LAO, 2000, 0.0 
 LVA, 2000, 30.0 
 LBN, 2000, 16.0 
 LSO, 2000, 0.0 
 LBR, 2000, 0.0 
 LBY, 2000, 132.0 
 LTU, 2000, 0.0 
 LUX, 2000, 162.0 
 MDG, 2000, 0.0 
 MWI, 2000, 0.0 
 MYS, 2000, 139.0 
 MDV, 2000, 0.0 
 MLI, 2000, 0.0 
 MLT, 2000,  
 MHL, 2000,  
 MRT, 2000, 2.0 
 MUS, 2000, 7.0 
 MEX, 2000, 10270.0 
 FSM, 2000,  
 MCO, 2000,  
 MNG, 2000, 0.0 
 MNE, 2000, 4.0 
 MAR, 2000, 0.0 
 MOZ, 2000, 0.0 
 MMR, 2000, 0.0 
 NAM, 2000, 0.0 
 NRU, 2000,  
 NPL, 2000, 0.0 
 NLD, 2000, 4878.0 
 NZL, 2000, 426.0 
 NIC, 2000, 0.0 
 NER, 2000, 0.0 
 NGA, 2000, 1918.0 
 NIU, 2000,  
 MKD, 2000,  
 NOR, 2000, 672.0 
 OMN, 2000, 135.0 
 PAK, 2000, 2.0 
 PLW, 2000,  
 PAN, 2000,  
 PNG, 2000, 0.0 
 PRY, 2000, 0.0 
 PER, 2000, 40.0 
 PHL, 2000, 0.0 
 POL, 2000,  
 PRT, 2000, 5025.0 
 QAT, 2000, 0.0 
 KOR, 2000,  
 MDA, 2000, 0.0 
 ROU, 2000, 4010.0 
 RUS, 2000, 0.0 
 RWA, 2000, 0.0 
 KNA, 2000,  
 LCA, 2000,  
 VCT, 2000,  
 WSM, 2000,  
 SMR, 2000,  
 STP, 2000,  
 SAU, 2000,  
 SEN, 2000, 30.0 
 SRB, 2000, 0.0 
 SYC, 2000,  
 SLE, 2000, 0.0 
 SGP, 2000, 87.0 
 SVK, 2000, 11.0 
 SVN, 2000, 44.0 
 SLB, 2000,  
 SOM, 2000, 0.0 
 ZAF, 2000, 3261.0 
 SSD, 2000, 0.0 
 ESP, 2000, 28823.0 
 LKA, 2000, 0.0 
 SDN, 2000, 0.0 
 SUR, 2000, 7.0 
 SWE, 2000,  
 CHE, 2000, 3198.0 
 SYR, 2000, 0.0 
 TJK, 2000, 0.0 
 THA, 2000, 1733.0 
 GBR, 2000, 14416.0 
 TLS, 2000, 0.0 
 TGO, 2000, 0.0 
 TON, 2000,  
 TTO, 2000, 9.0 
 TUN, 2000, 0.0 
 TUR, 2000,  
 TKM, 2000, 0.0 
 TUV, 2000,  
 UGA, 2000, 1066.0 
 UKR, 2000, 0.0 
 ARE, 2000,  
 TZA, 2000, 1392.0 
 USA, 2000,  
 URY, 2000, 708.0 
 UZB, 2000, 0.0 
 VUT, 2000,  
 VEN, 2000, 1100.0 
 VNM, 2000, 0.0 
 YEM, 2000, 0.0 
 ZMB, 2000, 0.0 
 ZWE, 2000, 0.0 
